stifTrip.path, stifTrip, stifStop, stifId, gtfsTrip, gtfsStop, gtfsId
stifTrip.path, stifTrip, stifStop, stifId, gtfsTrip, gtfsStop, gtfsId
stifTrip.path, stifTrip, stifStop, stifId, gtfsTrip, gtfsStop, gtfsId
stifTrip.path, stifTrip, stifStop, stifId, gtfsTrip, gtfsStop, gtfsId
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-633) at 71100, dsc '663', direction W","551877,72531,true,3",551877,<Trip MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=20 stop=MTABC_551877 trip=MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon times=20:08:50-20:08:50),551877
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-633) at 71100, dsc '663', direction W","551875,72574,true,3",551875,<Trip MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=21 stop=MTABC_551875 trip=MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon times=20:09:31-20:09:31),551875
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-633) at 71100, dsc '663', direction W","551873,72617,true,3",551873,<Trip MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=22 stop=MTABC_551873 trip=MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon times=20:10:13-20:10:13),551873
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-633) at 71100, dsc '663', direction W","551871,72661,true,3",551871,<Trip MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=23 stop=MTABC_551871 trip=MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon times=20:10:55-20:10:55),551871
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-633) at 71100, dsc '663', direction W","551869,72704,true,3",551869,<Trip MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=24 stop=MTABC_551869 trip=MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon times=20:11:37-20:11:37),551869
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-633) at 71100, dsc '663', direction W","551916,72747,true,3",551916,<Trip MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=25 stop=MTABC_551916 trip=MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon times=20:12:19-20:12:19),551916
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-633) at 71100, dsc '663', direction W","551866,72834,true,3",551866,<Trip MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=26 stop=MTABC_551866 trip=MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon times=20:13:43-20:13:43),551866
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-633) at 71100, dsc '663', direction W","551917,72897,true,3",551917,<Trip MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=27 stop=MTABC_551917 trip=MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon times=20:14:44-20:14:44),551917
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-633) at 71100, dsc '663', direction W","551863,72933,true,3",551863,<Trip MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=28 stop=MTABC_551863 trip=MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon times=20:15:19-20:15:19),551863
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q65-560) at 72540, dsc '663', direction W","551877,73851,true,3",551877,<Trip MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=20 stop=MTABC_551877 trip=MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon times=20:30:50-20:30:50),551877
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q65-560) at 72540, dsc '663', direction W","551875,73894,true,3",551875,<Trip MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=21 stop=MTABC_551875 trip=MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon times=20:31:31-20:31:31),551875
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q65-560) at 72540, dsc '663', direction W","551873,73937,true,3",551873,<Trip MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=22 stop=MTABC_551873 trip=MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon times=20:32:13-20:32:13),551873
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q65-560) at 72540, dsc '663', direction W","551871,73981,true,3",551871,<Trip MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=23 stop=MTABC_551871 trip=MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon times=20:32:55-20:32:55),551871
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q65-560) at 72540, dsc '663', direction W","551869,74024,true,3",551869,<Trip MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=24 stop=MTABC_551869 trip=MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon times=20:33:37-20:33:37),551869
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q65-560) at 72540, dsc '663', direction W","551916,74067,true,3",551916,<Trip MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=25 stop=MTABC_551916 trip=MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon times=20:34:19-20:34:19),551916
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q65-560) at 72540, dsc '663', direction W","551866,74154,true,3",551866,<Trip MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=26 stop=MTABC_551866 trip=MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon times=20:35:43-20:35:43),551866
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q65-560) at 72540, dsc '663', direction W","551917,74217,true,3",551917,<Trip MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=27 stop=MTABC_551917 trip=MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon times=20:36:44-20:36:44),551917
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q65-560) at 72540, dsc '663', direction W","551863,74253,true,3",551863,<Trip MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=28 stop=MTABC_551863 trip=MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon times=20:37:19-20:37:19),551863
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-602) at 24180, dsc '663', direction W","551877,25502,true,3",551877,<Trip MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=20 stop=MTABC_551877 trip=MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon times=07:05:00-07:05:00),551877
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-602) at 24180, dsc '663', direction W","551875,25553,true,3",551875,<Trip MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=21 stop=MTABC_551875 trip=MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon times=07:05:50-07:05:50),551875
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-602) at 24180, dsc '663', direction W","551873,25605,true,3",551873,<Trip MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=22 stop=MTABC_551873 trip=MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon times=07:06:40-07:06:40),551873
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-602) at 24180, dsc '663', direction W","551871,25657,true,3",551871,<Trip MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=23 stop=MTABC_551871 trip=MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon times=07:07:30-07:07:30),551871
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-602) at 24180, dsc '663', direction W","551869,25708,true,3",551869,<Trip MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=24 stop=MTABC_551869 trip=MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon times=07:08:20-07:08:20),551869
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-602) at 24180, dsc '663', direction W","551916,25760,true,3",551916,<Trip MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=25 stop=MTABC_551916 trip=MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon times=07:09:10-07:09:10),551916
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-602) at 24180, dsc '663', direction W","551866,25865,true,3",551866,<Trip MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=26 stop=MTABC_551866 trip=MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon times=07:10:52-07:10:52),551866
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-602) at 24180, dsc '663', direction W","551917,25941,true,3",551917,<Trip MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=27 stop=MTABC_551917 trip=MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon times=07:12:05-07:12:05),551917
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-602) at 24180, dsc '663', direction W","551863,25984,true,3",551863,<Trip MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=28 stop=MTABC_551863 trip=MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon times=07:12:47-07:12:47),551863
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 25140, dsc '663', direction W","551877,26462,true,3",551877,<Trip MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=20 stop=MTABC_551877 trip=MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon times=07:21:00-07:21:00),551877
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 25140, dsc '663', direction W","551875,26513,true,3",551875,<Trip MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=21 stop=MTABC_551875 trip=MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon times=07:21:50-07:21:50),551875
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 25140, dsc '663', direction W","551873,26565,true,3",551873,<Trip MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=22 stop=MTABC_551873 trip=MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon times=07:22:40-07:22:40),551873
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 25140, dsc '663', direction W","551871,26617,true,3",551871,<Trip MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=23 stop=MTABC_551871 trip=MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon times=07:23:30-07:23:30),551871
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 25140, dsc '663', direction W","551869,26668,true,3",551869,<Trip MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=24 stop=MTABC_551869 trip=MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon times=07:24:20-07:24:20),551869
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 25140, dsc '663', direction W","551916,26720,true,3",551916,<Trip MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=25 stop=MTABC_551916 trip=MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon times=07:25:10-07:25:10),551916
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 25140, dsc '663', direction W","551866,26825,true,3",551866,<Trip MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=26 stop=MTABC_551866 trip=MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon times=07:26:52-07:26:52),551866
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 25140, dsc '663', direction W","551917,26901,true,3",551917,<Trip MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=27 stop=MTABC_551917 trip=MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon times=07:28:05-07:28:05),551917
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 25140, dsc '663', direction W","551863,26944,true,3",551863,<Trip MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=28 stop=MTABC_551863 trip=MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon times=07:28:47-07:28:47),551863
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 29700, dsc '663', direction W","551877,31082,true,3",551877,<Trip MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=20 stop=MTABC_551877 trip=MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon times=08:38:00-08:38:00),551877
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 29700, dsc '663', direction W","551875,31133,true,3",551875,<Trip MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=21 stop=MTABC_551875 trip=MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon times=08:38:50-08:38:50),551875
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 29700, dsc '663', direction W","551873,31185,true,3",551873,<Trip MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=22 stop=MTABC_551873 trip=MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon times=08:39:40-08:39:40),551873
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 29700, dsc '663', direction W","551871,31237,true,3",551871,<Trip MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=23 stop=MTABC_551871 trip=MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon times=08:40:30-08:40:30),551871
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 29700, dsc '663', direction W","551869,31288,true,3",551869,<Trip MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=24 stop=MTABC_551869 trip=MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon times=08:41:20-08:41:20),551869
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 29700, dsc '663', direction W","551916,31340,true,3",551916,<Trip MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=25 stop=MTABC_551916 trip=MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon times=08:42:10-08:42:10),551916
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 29700, dsc '663', direction W","551866,31445,true,3",551866,<Trip MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=26 stop=MTABC_551866 trip=MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon times=08:43:52-08:43:52),551866
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 29700, dsc '663', direction W","551917,31521,true,3",551917,<Trip MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=27 stop=MTABC_551917 trip=MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon times=08:45:05-08:45:05),551917
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 29700, dsc '663', direction W","551863,31564,true,3",551863,<Trip MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=28 stop=MTABC_551863 trip=MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon times=08:45:47-08:45:47),551863
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-604) at 19800, dsc '663', direction W","551877,20866,true,3",551877,<Trip MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=20 stop=MTABC_551877 trip=MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon times=05:47:45-05:47:45),551877
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-604) at 19800, dsc '663', direction W","551875,20905,true,3",551875,<Trip MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=21 stop=MTABC_551875 trip=MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon times=05:48:22-05:48:22),551875
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-604) at 19800, dsc '663', direction W","551873,20944,true,3",551873,<Trip MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=22 stop=MTABC_551873 trip=MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon times=05:49:00-05:49:00),551873
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-604) at 19800, dsc '663', direction W","551871,20983,true,3",551871,<Trip MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=23 stop=MTABC_551871 trip=MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon times=05:49:38-05:49:38),551871
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-604) at 19800, dsc '663', direction W","551869,21021,true,3",551869,<Trip MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=24 stop=MTABC_551869 trip=MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon times=05:50:15-05:50:15),551869
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-604) at 19800, dsc '663', direction W","551916,21060,true,3",551916,<Trip MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon>,StopTime(seq=25 stop=MTABC_551916 trip=MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon times=05:50:53-05:50:53),551916
